被賴清德指「叛黨」郭信良：無意介入總統初選,賴清德日前受訪重提3月8日蔡賴關係決裂，是因總統蔡英文不是為了輔選立委補選候選人郭國文才下台南，而是請立委陳亭妃安排、為自己選總統連任的行程，讓他快氣炸；另點名郭信良脫黨參選台南市議長，卻還要開會多次才能開除，他認為民進黨黨紀已被打上一個問號。賴清德說，3月8日與蔡英文見面，他當天以為是為了討論郭國文選情，用力喬出時間，自己還覺得讓總統等到那麼晚、不好意思，要請她吃飯。孰料，蔡英文不是為輔選之事，而是為自己選總統連任的半日行程。賴清德還提及「挺英派」的郭信良，郭違反黨紀參選，民進黨卻多次開會才開除他，這是以往重視黨紀的民進黨所不會發生的。議長郭信良表示，民進黨團違反程序在先，他把票投給自己不是投給國民黨，反而是國民黨把票投給他，316立委補選，他也未替其他黨站台，不知「叛黨」從何而來？他無意介入總統初選，為何要如此傷害他？立委陳亭妃昨則在臉書發聲明，當時台南選情低迷，在總統蔡英文、卓榮泰主席的努力整合下，全心全意去輔選黨所提名的候選人，沒想到補選才剛過2個多月，她感嘆「當初拋下紛擾全力輔選的我們卻再次成了箭靶，心裡除了難過還是難過。」記者辛啟松,2019/5/26
郭台銘2度會晤談合作王金平重申：選到底,【楊喻斐、戴祺修╱連線報導】身為全台首富的鴻海董事長郭台銘，昨被問到選舉募款問題時說，他有足夠競選經費，不需要任何募款；但他會象徵性的募款，支持他的人拿出100元，「我也相對拿出100元」，未來所有募款全數做公益。郭台銘全台趴趴走行程昨來到嘉義市，首站拜訪「嘉義媽祖婆」許世賢故居，由許世賢女兒、監察院長張博雅接待。緊接著到距離100公尺的人氣觀光區檜意森活村，路程中許多民眾與郭董握手、簽名，有高齡92歲的老伯伯親自刻了檜木台灣圖板送給郭董。媒體問到選舉募款問題，郭表示：「我不會（為選舉）募款，但是會象徵性募款，以縣市為單位，支持我、挺我的每個人拿出100元，我也相對拿出100元，未來所有募款會全數回饋給地方，舉例說，來自於嘉義支持者捐多少，我就會加碼回饋當地做公益、慈善事業。我一分錢都不會拿來選舉。」對於《蘋果》報導郭與立法院前院長王金平已會面兩次，觸及選舉合作。對此，郭強調：「王院長是我的關公兄弟，我們隨時都有溝通管道。王院長是國家不可多的的人才，我們是兄弟爬山、各自努力，一定會有合作空間，未來見面會有第二次、第三次。」王昨重申參選到底決心不變。,2019/5/26
韓國瑜凱道誓師救聲勢周六動員10萬韓粉郭台銘威脅日增韓營焦慮韓盼突圍遭嗆先辭再選,"走出高雄【綜合報導】韓粉動員救民調！高雄市長韓國瑜原本人氣旺，但近來媒體民調有下滑趨勢，眼見郭台銘出動戰車全台走透透，韓卻坐困高雄議會，不待質詢結束，韓粉決定下月1日（周六）在總統府前凱道，舉辦決戰2020造勢大會，韓粉預計號召10萬群眾參加，韓國瑜昨也向韓粉喊話：「我會參加！」被視為是選總統起手式。不過白眼女神、時代力量高市議員黃捷痛批韓無心市政，「想選總統先辭市長」。韓國瑜昨出席「2019高雄港都盃馬術錦標賽開幕」，對周六造勢活動回應，當天有十幾個團體或群組自發性的後援會，申請凱道活動，他已獲邀請，「我會參加！」接下來他也在個人粉專發表聲明強調，這群支持者對中華民國的命運及未來走向充滿焦慮，也體認到2020總統大選是中華民國的生死存亡之戰，他再度感謝這些自發性團體與群眾的熱情支持，他們守護中華民國的熱情與決心令人動容。據《蘋果》2月起連續4波總統大選民調顯示，韓在黨內互比民調中，雖仍名列第1，支持率卻從36.5%一路下滑，到本月21日只剩25.6%，重挫10.9個百分點。親韓人士表示，媒體民調指韓國瑜聲勢下滑，他們並不相信，所以發起凱道大造勢，要讓外界看看，曾捲起政壇千堆雪的韓流並沒有消風。他透露，之前因高雄市議會正進行市政質詢，韓告訴他們，要專心在議會備詢，並要求韓粉們低調，如今議會質詢即將在下月5日結束，他們認為時機已到，所以才安排這場大造勢。另名親韓人士也透露，韓決定參加「決戰2020贏回台灣」凱道活動，確實是選總統起手式，「眼見郭台銘動作頻頻，加上民調下滑、感到焦慮，現在市政總質詢快結束，他可以走出高雄，並選擇總統府前的凱道為第一場大型活動，以創造新的出發點，展現『Yes,Ido』決心。」親韓人士還說，這陣子韓流被台風重創，藍軍網內互打，韓國瑜只能透過多家媒體專訪，發表總統級議題，不斷製造網路聲量與存在感，而這場大型造勢將正式吹響集結號角，把韓國瑜競選高雄市長時「翻轉高雄」的氣勢，擴大為「翻轉台灣」，重新展現韓流實力。《蘋果》昨查訪，全台各地韓粉已動員參與凱道造勢，從北到南都有團體透過LINE、臉書等轉貼號召群眾北上參加。有自稱是南投的群組號召「跟著韓總吃飯旅遊」一日遊供2餐還有2個景點遊覽。杏仁哥則在臉書說，南部朋友6月1日要到凱道的，每人交800元，含兩餐。據悉已有韓粉自費包12輛遊覽車，人數還在陸續增加中。《蘋果》也詢問遊覽車業者，業者說，若從南投出發到台北一天來回，載客數43人的大型遊覽車一日價格為1.3萬元；另餐費每人午餐加晚餐約150至200元，以滿載算，一日遊覽車加餐點約2萬元。但高市新聞局長王淺秋強調，韓市長出席韓粉自發性活動，僅是受邀參加，高市府並無動員。正在日本訪問的台北市長柯文哲被問及韓國瑜將到凱道誓師，先是傻眼張大嘴巴，反問媒體：「真的還假的？」「那他到底還要不要上班？」柯表示，韓國瑜現在是「政治100分、經濟0分。」韓國瑜對此則回：「尊重柯P的說法。」黃捷則痛批，韓明顯已無心市政，讓人覺得痛心。她認為，韓連最基本在議會備詢的責任都做不到，連堅持到6月5日都不願意。她希望市長若真有此計劃，現在就可提出他要辭掉市長、參選總統的意願。民進黨市議員林智鴻則說，「他（韓）要選總統是個人人生規劃給予尊重，但這樣會耽誤到高雄市政，要求要選總統就辭掉高雄市長，讓高雄市長改選，重新讓市民做選擇。」除凱道造勢，挺韓民眾下月22日也將在台中舉辦「挺韓誓師大會」。國民黨台中市議會黨團執行長陳政顯說，該地佔地3000多坪，預計可容納1、2萬人，韓將出席。",2019/5/26
加熱式菸品的理與法（郭斐然）,媒體於5月19日報導，民眾在公共政策網路參與平台，提案要求「合法開放加熱式不燃燒菸品，納入健康菸捐」，附議人數已經超過5000人門檻，相關主管機關須做出回應。國民健康署隨即於5月20日回覆，衛福部立場以保護青少年為優先，目前已送入立法院的《菸害防制法》修正草案，即以「不開放」為原則，包括電子煙、加熱式菸品等新興菸品。該網路提案有許多誤謬。例如宣稱加熱式菸品減少有害或可能有害物質，然而WHO明白表示，有害物質減少不代表健康危害減少。沒有任何流行病學研究證實加熱式菸品能減少疾病罹患率，例如肺癌、心臟病、慢性肺病等。該提案另主張不會造成二手菸害。根據日本的研究，加熱式菸品不但製造二手菸，暴露者20.6%覺得喉嚨痛、22.3%眼睛疼痛，25.1%覺得身體不適。有學者研究汽車內的二手菸害，發現加熱式菸品與電子煙一樣，都有汽車內二手菸的危害，並增加尼古丁暴露的濃度。有些倡議者主張不含焦油。韓國政府的研究證實，某些品牌的加熱式菸品焦油含量高於一般菸品，與菸商宣稱焦油含量較低完全相反。即使菸商都不敢在正式文件宣稱不含焦油，卻有媒體誤導民眾以為不含焦油。我們在此澄清，加熱式菸品不但含有焦油，還含有亞硝胺等傳統菸品的致癌物質，而菸品的致癌物是沒有最低安全劑量的。5月20日有立法委員質詢財政部長，認為海關扣押加熱菸彈並沒有法律依據。立委指出現行《菸害防制法》沒有禁止加熱式菸品的法條，海關應予以放行。令人不解的是，既然最高衛生主管機關衛福部，已經主張加熱式菸品有害國民健康，應予禁止，關注國人健康的立法委員理當致力修法，將過時的《菸害防制法》加速修正並通過三讀，讓行政單位有更強而有力的執法依據，而不是反過來依據不合時宜的法令，要求政府做出違反國民健康的事。如果有人製造出新的毒品，是法律沒有規範的新產品，我們應該修改法律，加以禁止，還是說因為於法無據或不夠完備而棄守，讓毒品進口？於理我們支持衛福部見解，禁止加熱式菸品進口；於法我們建議立法院盡速修法，這才是人民對立法院的期望。台大醫院主治醫師,2019/5/28
郭台銘甩開賴領先4.4百分點若柯文哲不參選郭對決賴蔡皆有勝算,【財經中心╱台北報導】國民黨總統初選參選人郭台銘近一周以來大張旗鼓造勢，若和賴清德單獨對決，郭的支持度將由上周落後1.2個百分點，轉成領先4.4個百分點，顯示只要台北市長柯文哲不參選，郭和民進黨不管哪位候選人對決，都是暫時領先。根據《蘋果》的最新民調結果，如果蔡英文單獨對決郭台銘，維持前一周前持平態勢，郭台銘以41.1%領先蔡英文33.7%計7.4個百分點。值得注意的是，若郭台銘改和賴清德對決，則由前一周36.4%比37.6%落後1.2個百分點，翻轉成以40.1%比35.7%，領先4.4個百分點。不過如果把超級吸票機柯文哲納入民調，則郭台銘無法在民調中勝出，即使郭仍可領先蔡英文或賴清德，但都只能屈居第二，和上周不管是柯、蔡、郭或是柯、賴、郭，郭都領先的情勢大相逕庭。郭台銘在4月17日宣布參選後，第一周調查支持度即超越黨內朱立倫與王金平位居第二，且明顯拉近與韓國瑜的差距，近期郭的造勢活動有增無減，但過度與刻意投入，卻也引來不同批評聲浪抵銷活動效果，本周支持度較上周僅微幅增加0.3個百分點，其中在桃竹苗地區有比較明顯的成長，在雲嘉南地區則是穩定上升。如果針對賴清德和郭台銘兩人支持者交叉分析，調查發現，不管是男性或是女性支持郭台銘的比率都比較高；若以年齡區分，60歲以上支持賴清德的比率較高，其他年齡層則偏向支持郭台銘。另從教育程度來看，高中職以上支持郭台銘的比率較高，國初中以下學歷者偏好賴清德，研究所以上學歷支持郭的比率，較前一次調查增加11.1個百分點。,2019/5/28
郭台銘承諾當總統只領1元薪水,【周昭平、財經中心╱連線報導】鴻海董事長郭台銘爭取國民黨總統初選，為了貼近民意，下鄉訪中小企業、住農家、吃小吃，行程滿檔趴趴走，還特地抽空接受東森財經台《這！不是新聞》訪問，他豪氣表示若當選總統，只領1元薪資。主持人陳斐娟提問，郭董身為台灣科技首富，未來如果當選，會不會捐全薪？郭說：「Yes！我只領1塊！」陳斐娟不放過他，繼續追問，之前有人說他要捐半薪也沒有捐（暗指前總統馬英九，沒有達成633政見），郭董霸氣回答：「到時你再拿著帶子到總統府來跟我要。」郭台銘實現投資高雄承諾，高雄市府昨證實，鴻海集團子公司要在和發產業園區買1.2萬坪土地蓋智慧工廠，生產伺服器等相關產品，繼3月與經發局簽MOU（合作備忘錄），上周五已將3%購地保證金3000多萬元匯入專戶，確定要在高雄投資設廠。郭台銘今年3月和高雄市政府簽署MOU，強調鴻海高雄軟體園區定位是集團的全球大數據中心，整合軟體研發、AI（人工智慧）、高速運算等運用，加上原有超級電腦（HPC）、數據中心也將擴大投資，未來2年將徵才3000名。高雄市經發局表示，與鴻海簽訂MOU後就有專線及單一窗口提供服務，積極帶領鴻海相關人員看地，第3次看地時設廠人員陪同，兩個月後鴻海就決定購買1.2萬坪土地。經發局說，因鴻海預定要蓋的是智慧工廠，進用員工不會太多，重質不重量，具體建廠時程及進用員工人數、產值等，基於尊重鴻海，暫無法公布。郭台銘表示，鴻海高雄的地已經買好，目前正和韓國瑜排時間見面。此外，郭台銘的YouTube頻道昨正式開張，首支影片請來PChome董事長詹宏志，兩人談及中華郵政物流中心標案遭「有力人士」介入，郭台銘再次強調，政治應該替經濟服務。2008年鴻海高雄軟體園區設有「數位匯流數據中心」、「軟體研發中心」、「創新創業中心」，目前員工500人2014年群創路竹8.5代及6代廠投資800~900億元，增加1200人就業機會2016年群創路竹8.6代廠投資金額未透露，由資本支出逐年支應，群創目前在路竹廠員工1600人2019年興建智慧工廠買1.2萬坪土地打造自動化垂直整合工廠資料來源：《蘋果》採訪整理,2019/5/28
震撼首富郭台銘想選總統「替年輕人做點事情」,【綜合報導】郭董坦言動念選總統，拋2020大選震撼彈！鴻海董事長郭台銘昨表示，為思考參選失眠一夜，出門前請太太曾馨瑩替他上妝，用好氣色面對鏡頭，強調是否參選這兩天會決定。為何動念選總統？郭董說2020年對台灣非常重要，這場選舉決定台灣往後20年政治、國防、經濟走勢，他要為現在的年輕人做點事；郭董也感性說：「我太太離開的時候，沒等到孫子，我希望媽媽能看到孫子結婚，如果要能看到五代同堂，需要安定的環境。」選不選總統，郭董一直不給明確答案。國民黨總統熱門人選、高雄巿長韓國瑜，曾在被問到是否選總統時以老鼠自喻，郭董被認為是韓口中後面那個「大的」。生肖屬虎的郭董也以「大老虎」自喻，引發選總統猜測；郭後來又說韓是最好的總統候選人，但隨即否認。選不選總統郭董昨天終於給了最肯定的說法。鮮少出席政治場合的郭董，昨特別出席「印太安全對話」研討會，這是為紀念《台灣關係法》40周年系列活動，選在這裡拋出選總統震撼彈。媒體問是否起心動念選總統？郭董說2020年這場選舉決定台灣往後20年，「我問我自己一個晚上，只能說如果說我是來謀求大位的話大可不必，我如果要來做事的話，到底要做什麼事？我自己捫心自問，怎樣能夠替年輕人做點事情，因為未來20年是將來年輕人，特別是現在20歲到40歲，未來20年是決定他們的命運。」到底何時宣布？郭董鬆口說：「就這兩天，希望可以為台灣做更多事情。」雖說還要思考兩天，但對台灣的未來郭董心中已有盤算。他說，如果站在一個總統的高度思考台灣的問題，「我覺得和平、安全、經濟、未來，我學到這八個字」，沒有和平就沒有安全，沒有經濟就沒有未來，要許年輕人一個未來。郭董說：「如果我要決定的話，我一定會經過初選程序」，媒體問是國民黨初選？郭回：「對，如果要參加國民黨初選的話，我一定會經過初選程序，絕對不經過徵召。」郭董可能投入總統大選，曾馨瑩昨接受《蘋果》訪問時說：「我並不清楚我老公真正的想法，但作為一個太太、身為三個小孩的母親，很心疼他壓力太大，擔心家人跟小孩受到影響，對於參選總統，我是不贊成。」雖然愛妻不捨承受選戰壓力，但郭董昨還是在臉書貼出千字長文，「很認真的想，若我真的要做，我可以改變什麼，做什麼，達成什麼？」參選態度表露無遺。對此，爭取連任的總統蔡英文說：「國民黨的事情就不方便評論」，「這件事情就尊重他了！」已表態爭取代表國民黨選總統的立法院前院長王金平說，歡迎郭投入初選，「他能參選也是新的氣象。」新北巿前巿長朱立倫則說以正面態度面對此事。台北巿長柯文哲笑稱「跟我有什麼關係」。郭董說要投入國民黨總統黨內初選不接受徵召，但國民黨清查，郭董雖於1970年入黨，但2000年未辦黨員重登記，不符「國民黨公職人員提名辦法」入黨滿4個月才可申請提名登記參選規定。黨政人士說，若要以政黨推薦郭董參選，可繞過初選以協調方式比民調，郭若勝出在7月全代會上通過提名。不具名中常委說，也可在中常會提案修改公職人員選舉提名辦法，縮短或刪除入黨滿4個月才有黨權限制，替郭解套。工業總會理事長、台塑集團總裁王文淵昨被問到郭董表態選總統時先問：「誰說的？真的嗎？」隨後低調說：「我就恭喜他嘛」，「台灣是經濟很重要，我只能講這樣，我相信你們懂我這句話。」工商協進會理事長林伯豐說，川普可以當美國總統，郭當然也可以；郭若願意出來，代表企業家的聲音，是件好事。向來支持國民黨的威剛董事長陳立白則強烈建議郭不要出來參選，因郭參選無法勸退藍營其他參選人，會讓藍營更加分裂。長年勸進郭董選總統的資深股民李金土（阿土伯）說：「他（郭董）如果選，我捐1500萬元或2000萬競選基金都無所謂，今年股東會我會再說。」據《富比士》估計，現年69歲的郭台銘，身家截至4月16日為77億美元（約2377億元台幣），為台灣首富，也是全球第206大富豪。若當選總統，財產都需依法申報。郭事業版圖遍及台灣、中國、日本、東南亞、美歐等地，若當選勢必得在事業作出取捨，且卸任後依《國家機密保護法》規定有3年的管制期，要出國都要向總統府提出申請。現職：鴻海精密董事長、富士康集團總裁學歷：中國海專畢業（現台北海洋科技大學）身家：《富比士》估計截至4/16身家77億美元（約2377億元台幣），台灣首富，全球第206名家庭：．元配林淑如2005年病逝，兩人育長子郭守正與長女郭曉玲．2008年與曾馨瑩再婚，育有次女郭曉如、次子郭守善、三女郭曉嬡房地產：擁4戶信義富邦豪宅，價值估逾10億元財產分析：．現金及其他非股票資產約864億元台幣．鴻海股票約265億元台幣．SDP（顯示產品公司）股票約116億元台幣．夏普股票約96億元台幣．群創股票約25億元台幣私人飛機：．1架灣流G650ER，新機每架約20.5億元台幣．2架灣流G550，新機每架約18.5億元台幣註：財產分析為彭博估算，扣除已質押股票資料來源：《蘋果》採訪整理03/26暗藏玄機．高雄市長韓國瑜被媒體問到參選總統問題時，說出：「老鼠偷拖鞋，大的在後頭。」外界猜測「大的」是指郭台銘。郭未回應04/05自比老虎．郭台銘以電話連線回答是否選總統問題，先說「這個問題不好回答」，又表示：「我不是小老鼠，我是大老虎！」被解讀是在回應韓國瑜的「老鼠偷拖鞋，大的在後頭」，引發有意選總統聯想04/06否認參選．媒體問郭台銘是否選總統，郭回答「沒有意願」、「總統是最不好當、最辛苦的工作」04/15否認參選．外媒路透報導郭計劃未來幾個月辭去鴻海董事長職務。媒體揣測郭有意選總統。鴻海隨即否認04/16鬆口參戰．郭台銘參加印太安全對話研討會，首度鬆口有意參與2020年總統選舉，最快這兩天會做決定資料來源：《蘋果》採訪整理,2019/4/17
「韓是最好人選」郭董撇清：沒支持任何人,高雄市長韓國瑜繼前天在美國狠批，「三個台大法律系總統幹完，台灣經濟和競爭力基本上已經殘廢了！」昨再嗆總統蔡英文不要找藉口，重點要顧老百姓生活感受，也質疑前總統馬英九退休後才辦經濟論壇，「不曉得他的心態是補償作用嗎？」最後再回應陳致中，說他爸爸前總統陳水扁對台灣經濟有貢獻，狠酸「到底是台灣人民有錢，還是他家有錢？」中華大學講座教授杜紫宸昨在臉書留下「韓國瑜僅僅二天，得罪了三大批人」，為韓在美放話引發效應感到憂心。總統府昨透過黨政人士指，韓應多做基本功。陳致中昨酸韓口才好、高來高去，但耍嘴皮、打口水戰沒意義，韓花329萬元去美國參加兩場僑胞造勢大會，感覺訪美重點是選總統，讓高雄市民情何以堪？國民黨主席吳敦義說，尊重韓的意見，但不完全認同，他在行政院長任內，經濟表現是40年最高。鴻海董事長郭台銘昨出席「台美根基與未來展望」座談會，再被詢問關於選總統的問題，郭台銘回應說：「不是有很好的人選嗎？韓國瑜是最好的人選」，引發外界關注，但郭董昨稍晚在臉書貼文，指「我不支持任何人，我支持對台灣最好的人，支持追求穩定、富強、康樂的新總統。」對此，韓國瑜昨在美國回應「我還沒看評論！」韓國瑜昨早從洛杉磯抵舊金山，300名僑胞熱烈歡迎，並喊：「選總統、救台灣」，也獲頒2支榮譽鑰匙，韓國瑜在茶會中妙喻感受華僑充滿情義，把「義」字拆開從下面往上看，就是「我、王、八」，「我是王八蛋，別人才是好的，我要犧牲奉獻讓別人好，這種人當然重義氣。」韓國瑜並抨擊民進黨扣紅帽，經濟建設一籌莫展，選舉到了就說對手賣台，「我真的是看不起他們！」綜合報導,2019/4/16
「郭董概念股」夯兩岸三地飆漲,鴻海董事長郭台銘選總統讓兩岸三地股民也瘋狂，集團旗下上市企業「郭董概念股」昨紛紛強漲，尤其香港掛牌的富智康狂飆逾28%最猛，鴻騰漲幅近10%，上海掛牌的工業富聯（FII）也漲停鎖死，台北掛牌的鴻海盤中漲逾3%，創13個月新高，並帶動台股大盤一度衝破11000點大關。在香港上市的富智康，昨股價最高曾飆升29.1%，收漲28.18%至1.41港元。鴻騰盤中漲幅最高12.7%，收盤漲9.95%至4.42港元。在上海A股上市的富士康工業互聯網（工業富聯，FII），股價直奔10%漲停，收在最高點17.91人民幣，創去年7月以來新高，1天市值激增321億人民幣（約1501.32億元台幣）。台北掛牌的鴻海盤中突破92元大關，創去年3月來新高92.7元，終場收91.8元，漲幅逾2%，其他包括群創也漲近2%，鴻準則漲逾1%。財經中心,2019/4/18
「郭應辭鴻海董座」參選帶動股價身家2天增62億,【財經中心╱綜合報導】據《富比士》統計，台灣首富鴻海董事長郭台銘周一身家還只有76億美元，但從周二透露參選總統意願，至昨正式宣布參加國民黨黨內初選後，激勵集團事業股價連2日走高，身家暴增2億美元（62億元台幣）至78億美元（2406億元台幣），全球排名從第257名躍進至第202名，凸顯他參選面臨的利益衝突問題。會計師表示，郭台銘要參選若要「無後顧之憂」，要先處理好接班問題，讓人民確信郭台銘與鴻海各自的獨立性，惟現在只是進入初選階段，預計看不到郭台銘跟鴻海會有明顯的切割，但倘若郭台銘真的通過國民黨初選，為贏得選戰，勢必會大動作展現獨立性。會計師指出，郭台銘首先要做的，就是辭任董事長，找好接班人或接班團隊。會計師表示，鴻海旗下有這麼多事業群，基本上每個事業群都比台灣一般上市櫃公司還大，此外，鴻海並非家族企業，家族成員都不在公司內，都是由專業經理人掌管。而「接班」這件事，鴻海其實一直在做。會計師表示，鴻海旗下每個事業群，都至少有一個可獨當一面的領袖，郭台銘的角色則是「領袖中的領袖」，所以要離開鴻海，其實沒外界想像的難，每個事業群都可單獨作戰。路透本周曾引述消息來源報導，鴻海旗下電子與光電連接器部門鴻騰精密科技董事長盧松青，是接班潛在人選之一。其他包括近來常出現在郭董身邊的新任京鼎董事長劉揚偉、亞太電信董事長呂芳銘、夏普社長戴正吳及富士康集團副總裁陳振國都是可能人選。另一方面，會計師也認為，郭台銘財富跟鴻海財富幾乎是連結，但公司決策與國家政策也有很大關聯，不可能將企業財富跟國家政策切割，只能從自己的財富進行切割，從「經營者」轉任「投資人」，而且還是「消極投資人」，只能領股利，不參與任何決策，總之財富並不會因當總統而放棄，依舊還是大股東，但所有財產都要申報並交付信託。不過，如果他想贏得選票的話，跟鴻海「脫鉤」就不會只是辭職這麼簡單，要確保獨立性，又要讓人民相信他的財產與總統職務沒關聯，可能就要做一定程度犧牲。舉富士康為例，在中國就有多少據點，也會是選民投票時的疑點；而國家政策牽動企業發展，如何確認他的政見跟自身企業無關？雖然真正選上總統後才有財產信託的強制規定，但會計師建議，初選過後就應展現決心，該辭職的就辭職，要能與鴻海做絕對的脫鉤，唯一辦法就是將手上股票全捐出去，也確保獨立性，使政策跟企業發展沒任何關聯性，才能贏得人民信任。郭董早在2008年7月與妻子曾馨瑩訂婚時就宣布，將捐出9成個人名下財產，曾馨瑩也簽署這項捐贈聲明。2013年6月股東會時，郭董更透露已完成法院公證，未來將把9成財產捐出去，只留1成給家人等相關人。郭台銘與元配林淑如育有郭守正、郭曉玲2名子女，2人共為郭董添了8名孫子女；與現任妻子曾馨瑩則育有2女1子，分別是次女郭曉如（妞妞）、次子郭守善（小虎）及3女郭曉嬡。★身家總額．《富比士》估計郭台銘身家78億美元（約2406億元台幣），台灣首富，全球第202名．《彭博》扣除已質押股票，估計44.5億美元（約1373億元台幣），台灣第3大富豪，全球第445名★主要資產*．現金及其他非股票資產：28億美元（約864億元台幣）．鴻海股票：8.76億美元（約270億元台幣）．SDP（?顯示產品公司）股票：3.75億美元（約116億元台幣）．夏普股票：3.12億美元（約96億元台幣）．群創股票：0.82億美元（約25億元台幣）★房地產：擁4戶信義富邦豪宅，價值估逾10億元★私人飛機：．1架灣流G650ER，新機每架約6650萬美元（約20.5億元台幣）．2架灣流G550，新機每架約6000萬美元（約18.5億元台幣）註：截至4/17日，*依據彭博數據資料來源：《蘋果》整理,2019/4/18
日媒預言：郭董若卸任鴻海集團經營恐混亂,鴻海董事長郭台銘近日動態受到外媒關注，《日本經濟新聞》前天報導，郭董正在考慮參選總統，報導指稱，郭台銘以獨斷經營而聞名，如參選而從鴻海卸任，必將對鴻海經營造成影響。報導引述郭台銘表示，2020年選舉決定台灣往後20年的政治、國防、經濟走勢，透露參選意向。報導還寫道，郭台銘白手起家，把鴻海打造為年營收19兆日圓規模的世界級企業，屬於經刻苦努力終獲成功的經營者。郭台銘熱中政治，參選的可能性也一直被談論，但一直被認為實現的可能性低。這是因為如果實際參選，將產生從董事長職位卸任的必要性。報導稱，如自稱「獨裁」的郭台銘為了參選從鴻海集團卸任，有可能給鴻海和夏普等集團整體的經營帶來混亂。報導引述相關人士表示，美國總統川普也是商人從政，郭台銘似乎受到啟發，鴻海借助參與政治，獲取經濟利益實現成長。也有分析認為，台灣在中美兩國之間處於微妙的地位，郭台銘認為如果當上總統，能通過「川普式的交易」為台灣帶來利益。國際中心,2019/4/18
「媽祖不會託夢」朱恐無意配郭,郭台銘宣布參選總統，雖讓韓粉很不開心，卻讓國民黨士氣「震」到最高潮，郭董搭配副手也開始受熱議，有人喊出「台風」加「韓流」，組成最強競選組合，至於王金平、朱立倫也被圈進組合；但朱立倫喊話說，「大家不要只看到新的郭董，就忘了韓市長。」前藍委盧嘉辰則忙著撮合郭董和王金平見面。黨內人士說，郭董進場確實太震撼，原本力拱韓國瑜參選的力量，開始喊出「台風」加「韓流」的「郭韓配」；但韓是否放得下總統夢、韓粉是否罷手，韓的意願將是「郭韓配」夢幻組合的關鍵。「郭朱配」也是國民黨基層力挺的組合，但朱立倫昨不忘揶揄說，「媽祖會託夢給大家，會跟大家說多做好事、多幫助別人，一定會平安，但是媽祖不會託夢給他自己，要自己選總統。」顯然無意當別人的副手。至於選到底的王金平，和王金平、郭董同是好友的盧嘉辰指出，郭盼能拜訪王，所以請他從中牽線，「期待兩位發揮智慧，有圓滿結果。」預計郭王很快就可見到面，說不定郭王配也可成形。記者戴祺修,2019/4/18
綠委憂：郭談經濟沒人比他行,【綜合報導】郭台銘昨天宣布將參加國民黨總統初選，不會接受徵召。對於藍營冒出財力超強的總統級選將，綠營人士認為，郭董給人一貫強勢印象，跟賴清德較為相近，如果兩人比拼，支持者重疊性會比較高，至於蔡英文的女性柔軟特質，會較獲年輕族群支持，支持族群可能與郭台銘會有較大差別，不管是蔡郭大戰，或是賴郭大戰，焦土激戰勢所難免。綠營人士說，郭雖愛議論國政但沒參政過，因此，郭在選舉的路數上比較不容易判斷；郭不可能走跟韓國瑜「發大財」的路數，也不適合用韓的方式作為競選主張，民進黨會想出相應的戰法來對應。台大國發所教授葛永光分析，蔡總統雖主打外交、國際視野比行政院前院長賴清德高、格局更廣，但郭台銘的國際企業經營經驗不輸蔡，蔡可能不會佔到多大便宜；他也認為，郭參選對民進黨「英德之爭」影響不大。綠委陳明文昨被問到郭台銘參選時說，「我們無法想像媽祖怎託夢，無法替他解夢。」至於郭董參戰是否影響民進黨布局？他並不擔心，強調民進黨和國民黨路線理念價值都不一樣，支持台灣本土路線的還是會支持民進黨，贊成統一路線的，則環繞著國民黨。陳明文說，郭要選確實讓很多人跌破眼鏡，因為他事業做得這麼成功，還需要插足政治？他角色互換後，恐怕很多人也要跟著調整。對於「大老虎」表態參選總統，一名黨內高層說，郭資助國民黨鉅款，韓選高雄市長時，他也大力相助，還幫韓賣高雄水果，郭董這麼賣力相助，現在表態要參選，國民黨全黨，包括韓國瑜本人，當然要趕快弭平阻礙、恭請上位，認為韓國瑜不會和郭台銘競爭。綠委蔡適應說，郭董雖是成功企業家，但卻有血汗工廠等負面新聞，及他對《勞基法》的態度，反對二例，都違背勞工的主流意見；另外郭當總統，他要如何跟過去友好或敵對的企業保持關係，都會被放大檢視。綠委鍾佳濱也分析，民進黨執政在經濟層面表現不符社會期待，可預料國民黨2020一定會大打經濟牌，郭談經濟可能沒人比他更有說服力，但國民黨的九二共識被一國兩制打臉，可說是一敗塗地，相對來說就是民進黨的機會。很多人質疑郭的資產都在中國，他參政會不會被中國綁架？也成為他的罩門。,2019/4/18
